[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 4
y = 1

[[data]]
texData = "cave_floor_2"
env = "NIL"

[data.pos]
x = 8
y = 5

[[data]]
texData = "cobble_floor_1"
env = "NIL"

[data.pos]
x = 4
y = 2

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 4
y = 3

[[data]]
texData = "lava_1"
env = "NIL"

[data.pos]
x = 4
y = 4

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 8
y = 8

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 4
y = 5

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 8
y = 9

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 0
y = 2

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 4
y = 6

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 0
y = 3

[[data]]
texData = "cave_floor_1"
env = "gore_bush_2"

[data.pos]
x = 4
y = 7

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 0
y = 9

[[data]]
texData = "cobble_floor_1"
env = "NIL"

[data.pos]
x = 9
y = 1

[[data]]
texData = "lava_1"
env = "NIL"

[data.pos]
x = 9
y = 2

[[data]]
texData = "lava_1"
env = "NIL"

[data.pos]
x = 9
y = 3

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 5
y = 0

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 9
y = 4

[[data]]
texData = "cave_floor_2"
env = "NIL"

[data.pos]
x = 5
y = 1

[[data]]
texData = "cave_floor_1"
env = "gore_bush_2"

[data.pos]
x = 9
y = 5

[[data]]
texData = "cave_floor_1"
env = "gore_bush_2"

[data.pos]
x = 5
y = 2

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 9
y = 6

[[data]]
texData = "lava_1"
env = "NIL"

[data.pos]
x = 5
y = 3

[[data]]
texData = "cave_floor_2"
env = "NIL"

[data.pos]
x = 5
y = 4

[[data]]
texData = "cave_floor_3"
env = "NIL"

[data.pos]
x = 5
y = 5

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 5
y = 6

[[data]]
texData = "cave_floor_2"
env = "NIL"

[data.pos]
x = 1
y = 3

[[data]]
texData = "lava_1"
env = "NIL"

[data.pos]
x = 5
y = 7

[[data]]
texData = "cobble_floor_1"
env = "NIL"

[data.pos]
x = 5
y = 8

[[data]]
texData = "cobble_floor_1"
env = "NIL"

[data.pos]
x = 5
y = 9

[[data]]
texData = "cobble_floor_1"
env = "NIL"

[data.pos]
x = 1
y = 7

[[data]]
texData = "cobble_floor_1"
env = "NIL"

[data.pos]
x = 1
y = 8

[[data]]
texData = "cobble_floor_1"
env = "NIL"

[data.pos]
x = 1
y = 9

[[data]]
texData = "cobble_floor_1"
env = "NIL"

[data.pos]
x = 10
y = 2

[[data]]
texData = "cobble_floor_1"
env = "NIL"

[data.pos]
x = 10
y = 5

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 6
y = 2

[[data]]
texData = "cave_floor_2"
env = "NIL"

[data.pos]
x = 10
y = 6

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 6
y = 3

[[data]]
texData = "cave_floor_1"
env = "NIL"

[data.pos]
x = 10
y = 7

[[data]]
texData = "cave_floor_2"
env = "gore_bush_1"

[data.pos]
x = 6
y = 4
